sign_id,grapheme_id,mdc,Unicode,ht_local_path,schriftart,text,datierung,datierung_href,in_text_selection
431,41,A199A,A199A,svgs/ht/ht_431.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
432,3,A2,𓀁,svgs/ht/ht_432.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
433,3,A2,𓀁,svgs/ht/ht_433.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
434,1,A1,𓀀,svgs/ht/ht_434.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
435,1,A1,𓀀,svgs/ht/ht_435.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
436,1,A1,𓀀,svgs/ht/ht_436.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
437,1,A1,𓀀,svgs/ht/ht_437.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
438,3,A2,𓀁,svgs/ht/ht_438.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
439,3,A2,𓀁,svgs/ht/ht_439.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
440,23,Z6,𓏱,svgs/ht/ht_440.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
441,23,Z6,𓏱,svgs/ht/ht_441.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
442,4,A17,𓀔,svgs/ht/ht_442.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
443,48,A19,𓀗,svgs/ht/ht_443.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
444,43,A24,𓀜,svgs/ht/ht_444.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
445,43,A24,𓀜,svgs/ht/ht_445.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
446,6,A26,𓀞,svgs/ht/ht_446.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
447,6,A26,𓀞,svgs/ht/ht_447.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
448,53,A35,𓀨,svgs/ht/ht_448.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
449,30,A51,𓀼,svgs/ht/ht_449.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
450,28,A52,𓀽,svgs/ht/ht_450.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
451,28,A52,𓀽,svgs/ht/ht_451.svg,Hieratisch,"Berlin, Ägyptisches Museum und Papyrussammlung, P. 3135","Griechisch-römische Zeit, Ptolemäerzeit, Ptolemaios XIV. – Griechisch-römische Zeit, Iulisch-Claudische Dynastie, Claudius",https://aku-pal.uni-mainz.de/datings/150,FALSE
