"sign ID","grapheme ID","mdc"
"48118","173","D58"
"48119","251","G1"
"48120","251","G1"
"48121","265","G17"
"48122","281","G29"
"48123","271","G39"
"48124","271","G39"
"48125","267","G43"
"48126","267","G43"
"48127","309","I9"
"48128","368","M17"
"48129","381","M36"
"48130","403","N14"
"48131","403","N14"
"48132","432","N35"
"48133","509","Q3"
"48134","587","S29"
"48135","587","S29"
"48136","621","T18"
"48137","695","V28"
"48138","698","V30"
"48139","711","W24"
"48140","734","Y1"
"48141","734","Y1"
"48142","733","Y3"
"48143","733","Y3"
"48144","733","Y3"
"48145","739","Z1"
"48146","739","Z1"
"48147","739","Z1"
"48148","739","Z1"
"48149","739","Z1"
"48150","1765","Z7"
"48152","274","G41"
"48153","267","G43"
"48154","478","O34"
"48155","509","Q3"
"48156","609","T14"
"48157","734","Y1"
"48159","141","D25"
"48160","153","D41"
"48161","429","N37"
"48163","1","A1"
"48164","43","A24"
"48165","173","D58"
"48166","231","F4"
"48167","251","G1"
"48168","403","N14"
"48169","587","S29"
"48170","728","X1"
"48171","739","Z1"
"48173","173","D58"
"48174","231","F4"
"48175","403","N14"
"48176","403","N14"
"48177","587","S29"
"48178","587","S29"
"48179","728","X1"
"48180","739","Z1"
"48182","1","A1"
"48183","1","A1"
"48184","3","A2"
"48185","746","Aa1"
"48186","747","Aa2"
"48187","125","D20"
"48188","137","D21"
"48189","144","D28"
"48190","151","D36"
"48191","169","D54"
"48192","199","E23"
"48193","212","F13"
"48194","256","G5"
"48195","265","G17"
"48196","265","G17"
"48197","281","G29"
"48198","267","G43"
"48199","267","G43"
"48200","309","I9"
"48201","311","I10"
"48202","368","M17"
"48203","368","M17"
"48204","373","M24"
"48205","432","N35"
"48206","432","N35"
"48207","432","N35"
"48208","432","N35"
"48209","435","O49"
"48210","509","Q3"
"48211","509","Q3"
"48212","509","Q3"
"48213","595","R19"
"48214","587","S29"
"48215","622","T34"
"48216","663","U33"
"48217","698","V30"
"48218","699","V31"
"48219","728","X1"
"48220","728","X1"
"48221","728","X1"
"48222","735","Y5"
"48223","739","Z1"
"48224","1460","Z2"
"48226","1","A1"
"48227","1","A1"
"48228","1","A1"
"48229","1","A1"
"48230","43","A24"
"48231","746","Aa1"
"48232","746","Aa1"
"48233","123","D1"
"48234","128","D4"
"48235","137","D21"
"48236","137","D21"
"48237","137","D21"
"48238","137","D21"
"48239","173","D58"
"48240","191","E34"
"48241","251","G1"
"48242","251","G1"
"48243","265","G17"
"48244","265","G17"
"48245","291","G35"
"48246","271","G39"
"48247","267","G43"
"48248","267","G43"
"48249","309","I9"
"48250","309","I9"
"48251","362","M16"
"48252","368","M17"
"48253","368","M17"
"48254","368","M17"
"48255","368","M17"
"48256","368","M17"
"48257","367","M40"
"48258","394","N5"
"48259","403","N14"
"48260","403","N14"
"48261","412","N29"
"48262","432","N35"
"48263","432","N35"
"48264","432","N35"
"48265","432","N35"
"48266","432","N35"
"48267","429","N37"
"48268","470","O29"
"48269","478","O34"
"48270","509","Q3"
"48271","587","S29"
"48272","639","U2"
"48273","695","V28"
"48274","699","V31"
"48275","699","V31"
"48276","711","W24"
"48277","728","X1"
"48278","728","X1"
"48279","728","X1"
"48280","734","Y1"
"48281","734","Y1"
"48282","734","Y1"
"48283","733","Y3"
"48284","733","Y3"
"48285","739","Z1"
"48286","739","Z1"
"48287","739","Z1"
"48288","1460","Z2"
"48289","1460","Z2"
"48290","1460","Z2"
"48292","137","D21"
"48293","169","D54"
"48294","1292","D143"
"48295","265","G17"
"48296","265","G17"
"48297","265","G17"
"48298","267","G43"
"48299","394","N5"
"48300","739","Z1"
"48301","1","A1"
"48302","173","D58"
"48303","271","G39"
"48304","403","N14"
"48305","587","S29"
"48306","734","Y1"
"48307","739","Z1"
"48308","739","Z1"
"48309","1460","Z2"
"48311","1","A1"
"48312","3","A2"
"48313","124","D2"
"48314","137","D21"
"48315","153","D41"
"48316","251","G1"
"48317","265","G17"
"48318","368","M17"
"48319","432","N35"
"48320","614","T12"
"48321","728","X1"
"48322","739","Z1"
"48323","1460","Z2"
"48325","147","D35"
"48326","267","G43"
"48327","435","O49"
"48329","309","I9"
"48330","645","U7"
"48332","746","Aa1"
"48333","265","G17"
"48334","267","G43"
"48335","267","G43"
"48336","368","M17"
"48337","387","M29"
"48338","426","N23"
"48339","432","N35"
"48340","432","N35"
"48341","594","S40"
"48342","587","S29"
"48343","645","U7"
"48344","699","V31"
"48345","699","V31"
"48346","723","W19"
"48347","728","X1"
"48348","735","Y5"
"48350","1","A1"
"48351","1","A1"
"48352","3","A2"
"48353","746","Aa1"
"48354","746","Aa1"
"48355","746","Aa1"
"48356","746","Aa1"
"48357","137","D21"
"48358","137","D21"
"48359","137","D21"
"48360","137","D21"
"48361","137","D21"
"48362","137","D21"
"48363","151","D36"
"48364","161","D46"
"48365","173","D58"
"48366","199","E23"
"48367","246","F40"
"48368","265","G17"
"48369","266","G21"
"48370","281","G29"
"48371","267","G43"
"48372","267","G43"
"48373","267","G43"
"48374","309","I9"
"48375","309","I9"
"48376","309","I9"
"48377","311","I10"
"48378","311","I10"
"48379","368","M17"
"48380","407","N16"
"48381","432","N35"
"48382","432","N35"
"48383","432","N35"
"48385","504","P8"
"48386","587","S29"
"48387","578","S34"
"48388","642","U5"
"48389","645","U7"
"48390","658","U28"
"48391","698","V30"
"48392","699","V31"
"48393","699","V31"
"48394","728","X1"
"48396","1","A1"
"48397","1","A1"
"48398","746","Aa1"
"48399","137","D21"
"48400","137","D21"
"48401","161","D46"
"48402","266","G21"
"48403","309","I9"
"48404","311","I10"
"48405","311","I10"
"48406","407","N16"
"48407","432","N35"
"48408","645","U7"
"48409","699","V31"
"48410","728","X1"
"48411","746","Aa1"
"48412","746","Aa1"
"48413","128","D4"
"48414","125","D20"
"48415","137","D21"
"48416","153","D41"
"48417","161","D46"
"48418","166","D52"
"48419","191","E34"
"48420","265","G17"
"48421","287","G37"
"48422","309","I9"
"48423","332","K5"
"48424","349","M4"
"48425","368","M17"
"48426","368","M17"
"48427","408","N25"
"48428","432","N35"
"48429","526","R4"
"48430","622","T34"
"48431","645","U7"
"48432","711","W24"
"48433","728","X1"
"48434","728","X1"
"48435","728","X1"
"48436","734","Y1"
"48437","734","Y1"
"48438","739","Z1"
"48440","1","A1"
"48441","1","A1"
"48442","1","A1"
"48443","746","Aa1"
"48444","746","Aa1"
"48445","746","Aa1"
"48446","137","D21"
"48447","137","D21"
"48448","137","D21"
"48449","137","D21"
"48450","137","D21"
"48451","137","D21"
"48452","161","D46"
"48453","173","D58"
"48454","246","F40"
"48455","281","G29"
"48456","281","G29"
"48457","267","G43"
"48458","309","I9"
"48459","309","I9"
"48460","309","I9"
"48461","309","I9"
"48462","309","I9"
"48463","311","I10"
"48464","432","N35"
"48465","432","N35"
"48466","587","S29"
"48467","578","S34"
"48468","645","U7"
"48469","645","U7"
"48470","658","U28"
"48471","698","V30"
"48472","699","V31"
"48473","699","V31"
"48474","728","X1"
"48475","734","Y1"
"48476","734","Y1"
"48477","734","Y1"
"48479","137","D21"
"48480","173","D58"
"48481","267","G43"
"48482","309","I9"
"48483","309","I9"
"48484","309","I9"
"48485","309","I9"
"48486","587","S29"
"48487","698","V30"
"48489","128","D4"
"48490","137","D21"
"48491","368","M17"
"48492","368","M17"
"48494","858","A73"
"48495","746","Aa1"
"48496","746","Aa1"
"48497","128","D4"
"48498","137","D21"
"48499","256","G5"
"48500","265","G17"
"48501","267","G43"
"48502","309","I9"
"48503","368","M17"
"48504","368","M17"
"48505","368","M17"
"48506","373","M24"
"48507","387","M29"
"48508","432","N35"
"48509","432","N35"
"48510","432","N35"
"48511","432","N35"
"48512","435","O49"
"48513","587","S29"
"48514","578","S34"
"48515","698","V30"
"48516","723","W19"
"48517","728","X1"
"48518","734","Y1"
"48520","1","A1"
"48521","1","A1"
"48522","1","A1"
"48523","5","A17A"
"48524","43","A24"
"48525","43","A24"
"48526","125","D20"
"48527","153","D41"
"48528","161","D46"
"48529","161","D46"
"48530","161","D46"
"48531","161","D46"
"48532","169","D54"
"48533","246","F40"
"48534","251","G1"
"48535","265","G17"
"48536","265","G17"
"48537","287","G37"
"48538","267","G43"
"48539","311","I10"
"48540","368","M17"
"48541","432","N35"
"48542","456","O1"
"48543","587","S29"
"48544","587","S29"
"48545","639","U2"
"48546","680","V6"
"48547","699","V31"
"48548","718","W17"
"48549","711","W24"
"48550","728","X1"
"48551","1462","2"
"48553","746","Aa1"
"48554","159","D40"
"48555","614","T12"
"48557","48","A19"
"48558","746","Aa1"
"48559","137","D21"
"48560","256","G5"
"48561","265","G17"
"48562","311","I10"
"48563","368","M17"
"48564","373","M24"
"48565","438","O36"
"48566","509","Q3"
"48567","639","U2"
"48568","698","V30"
"48569","728","X1"
"48570","728","X1"
"48572","746","Aa1"
"48573","137","D21"
"48574","137","D21"
"48575","137","D21"
"48576","169","D54"
"48577","173","D58"
"48578","240","F35"
"48579","246","F40"
"48580","309","I9"
"48581","1439","M22-M22"
"48582","432","N35"
"48583","432","N35"
"48584","639","U2"
"48585","666","U36"
"48586","699","V31"
"48587","728","X1"
"48588","728","X1"
"48589","744","Z9"
"48591","1","A1"
"48592","128","D4"
"48593","125","D20"
"48594","241","F34"
"48595","251","G1"
"48596","265","G17"
"48597","265","G17"
"48598","311","I10"
"48599","368","M17"
"48600","587","S29"
"48601","622","T34"
"48602","639","U2"
"48603","728","X1"
"48604","739","Z1"
"48605","1","A1"
"48606","281","G29"
"48607","699","V31"
"48609","137","D21"
"48610","161","D46"
"48611","169","D54"
"48612","251","G1"
"48613","265","G17"
"48614","265","G17"
"48615","265","G17"
"48616","265","G17"
"48617","267","G43"
"48618","368","M17"
"48619","1439","M22-M22"
"48620","432","N35"
"48621","432","N35"
"48622","428","N41"
"48623","479","O35"
"48624","495","P1"
"48625","699","V31"
"48626","699","V31"
"48627","728","X1"
"48628","728","X1"
"48629","1460","Z2"
"48630","1460","Z2"
"48631","137","D21"
"48632","147","D35"
"48633","151","D36"
"48634","169","D54"
"48635","265","G17"
"48636","309","I9"
"48637","432","N35"
"48638","432","N35"
"48639","432","N35"
"48640","698","V30"
"48641","728","X1"
"48642","728","X1"
"48643","734","Y1"
"48644","1460","Z2"
"48646","1","A1"
"48647","1","A1"
"48648","4","A17"
"48649","43","A24"
"48650","128","D4"
"48651","137","D21"
"48652","137","D21"
"48653","161","D46"
"48654","251","G1"
"48655","265","G17"
"48656","265","G17"
"48657","267","G43"
"48658","267","G43"
"48659","368","M17"
"48660","432","N35"
"48661","509","Q3"
"48662","655","U23"
"48663","699","V31"
"48664","699","V31"
"48665","1460","Z2"
"48666","1460","Z2"
"48667","1","A1"
"48668","58","B1"
"48669","169","D54"
"48670","274","G41"
"48671","368","M17"
"48672","368","M17"
"48673","432","N35"
"48674","645","U7"
"48676","1","A1"
"48677","311","I10"
"48678","387","M29"
"48679","432","N35"
"48681","171","D56"
"48682","171","D56"
"48683","251","G1"
"48684","368","M17"
"48685","369","M18"
"48686","432","N35"
"48687","622","T34"
"48688","676","V4"
"48689","723","W19"
"48690","728","X1"
"48691","728","X1"
"48692","734","Y1"
"48693","739","Z1"
"48694","739","Z1"
"48695","744","Z9"
"48696","1","A1"
"48697","1","A1"
"48698","58","B1"
"48699","169","D54"
"48700","280","G28"
"48701","286","G36"
"48702","267","G43"
"48703","368","M17"
"48704","432","N35"
"48705","432","N35"
"48706","744","Z9"
"48707","1566","Z30"
"48709","746","Aa1"
"48710","746","Aa1"
"48711","137","D21"
"48712","137","D21"
"48713","169","D54"
"48714","240","F35"
"48715","286","G36"
"48716","311","I10"
"48717","432","N35"
"48718","432","N35"
"48719","479","O35"
"48720","728","X1"
"48721","728","X1"
"48722","728","X1"
"48723","728","X1"
"48724","1","A1"
"48725","1","A1"
"48726","755","Aa17"
"48727","137","D21"
"48728","137","D21"
"48729","137","D21"
"48730","169","D54"
"48731","251","G1"
"48732","309","I9"
"48733","368","M17"
"48734","368","M17"
"48735","423","N18"
"48736","412","N29"
"48737","432","N35"
"48738","587","S29"
"48739","680","V6"
"48740","728","X1"
"48741","728","X1"
"48742","734","Y1"
"48743","739","Z1"
"48744","1","A1"
"48745","58","B1"
"48746","123","D1"
"48747","124","D2"
"48748","286","G36"
"48749","1392","M1A"
"48750","432","N35"
"48751","456","O1"
"48752","470","O29"
"48753","435","O49"
"48754","587","S29"
"48755","616","T22"
"48756","728","X1"
"48757","739","Z1"
"48758","739","Z1"
"48759","739","Z1"
"48760","744","Z9"
"48762","137","D21"
"48763","159","D40"
"48764","223","F25"
"48765","368","M17"
"48766","432","N35"
"48768","1","A1"
"48769","1","A1"
"48770","137","D21"
"48771","147","D35"
"48772","265","G17"
"48773","432","N35"
"48774","587","S29"
"48775","719","W11"
"48776","711","W24"
"48777","265","G17"
"48778","306","H6"
"48779","429","N37"
"48781","755","Aa17"
"48782","764","Aa27"
"48783","58","B1"
"48784","128","D4"
"48785","137","D21"
"48786","137","D21"
"48787","251","G1"
"48788","1549","US22A143VARA"
"48789","728","X1"
"48833","1","A1"
"48834","124","D2"
"48835","124","D2"
"48836","137","D21"
"48837","137","D21"
"48838","137","D21"
"48839","151","D36"
"48840","151","D36"
"48841","151","D36"
"48842","153","D41"
"48843","251","G1"
"48844","265","G17"
"48845","280","G28"
"48846","267","G43"
"48847","309","I9"
"48848","311","I10"
"48849","368","M17"
"48850","368","M17"
"48851","368","M17"
"48852","368","M17"
"48853","381","M36"
"48854","432","N35"
"48855","432","N35"
"48856","432","N35"
"48857","432","N35"
"48858","432","N35"
"48859","587","S29"
"48860","587","S29"
"48861","587","S29"
"48862","658","U28"
"48863","695","V28"
"48864","695","V28"
"48865","695","V28"
"48866","711","W24"
"48867","728","X1"
"48868","733","Y3"
"48869","733","Y3"
"48870","739","Z1"
"48871","739","Z1"
"48872","1460","Z2"
"48873","1460","Z2"
"48875","1","A1"
"48876","1","A1"
"48877","1","A1"
"48878","1","A1"
"48879","1","A1"
"48880","124","D2"
"48881","137","D21"
"48882","153","D41"
"48883","169","D54"
"48884","251","G1"
"48885","265","G17"
"48886","265","G17"
"48887","432","N35"
"48888","587","S29"
"48889","621","T18"
"48890","658","U28"
"48891","739","Z1"
"48892","739","Z1"
"48894","746","Aa1"
"48895","151","D36"
"48896","173","D58"
"48897","267","G43"
"48898","432","N35"
"48899","432","N35"
"48900","509","Q3"
"48901","728","X1"
"48903","48","A19"
"48904","746","Aa1"
"48905","137","D21"
"48906","241","F34"
"48907","251","G1"
"48908","259","G7"
"48909","265","G17"
"48910","265","G17"
"48911","286","G36"
"48912","267","G43"
"48913","309","I9"
"48914","311","I10"
"48915","368","M17"
"48916","373","M24"
"48917","387","M29"
"48918","432","N35"
"48919","432","N35"
"48920","438","O36"
"48921","509","Q3"
"48922","587","S29"
"48923","578","S34"
"48924","695","V28"
"48925","699","V31"
"48926","728","X1"
"48927","728","X1"
"48928","739","Z1"
"48932","423","N18"
"48933","1567","N141"
"48936","746","Aa1"
"48937","137","D21"
"48938","173","D58"
"48939","246","F40"
"48940","265","G17"
"48941","266","G21"
"48942","267","G43"
"48943","309","I9"
"48944","309","I9"
"48945","432","N35"
"48946","587","S29"
"48947","658","U28"
"48949","1","A1"
"48950","1","A1"
"48951","746","Aa1"
"48952","746","Aa1"
"48953","137","D21"
"48954","137","D21"
"48955","161","D46"
"48956","199","E23"
"48957","265","G17"
"48958","281","G29"
"48959","267","G43"
"48960","267","G43"
"48961","267","G43"
"48962","309","I9"
"48963","309","I9"
"48964","309","I9"
"48965","309","I9"
"48966","311","I10"
"48967","368","M17"
"48968","394","N5"
"48969","407","N16"
"48970","432","N35"
"48971","432","N35"
"48972","432","N35"
"48973","587","S29"
"48974","578","S34"
"48975","645","U7"
"48976","695","V28"
"48977","695","V28"
"48978","699","V31"
"48979","699","V31"
"48980","723","W19"
"48981","728","X1"
"48982","728","X1"
"48983","734","Y1"
"48984","734","Y1"
"48985","734","Y1"
"48987","173","D58"
"48988","267","G43"
"48989","267","G43"
"48990","309","I9"
"48991","394","N5"
"48992","432","N35"
"48993","587","S29"
"48994","658","U28"
"48995","695","V28"
"48996","695","V28"
"48997","728","X1"
"48999","1","A1"
"49000","137","D21"
"49001","265","G17"
"49002","266","G21"
"49003","281","G29"
"49004","311","I10"
"49005","368","M17"
"49006","407","N16"
"49007","432","N35"
"49008","699","V31"
"49009","728","X1"
"49011","746","Aa1"
"49012","746","Aa1"
"49013","137","D21"
"49014","920","G30"
"49015","432","N35"
"49016","432","N35"
"49017","432","N35"
"49018","468","O28"
"49019","435","O49"
"49020","578","S34"
"49021","699","V31"
"49022","699","V31"
"49023","699","V31"
"49024","711","W24"
"49025","1460","Z2"
"49027","746","Aa1"
"49028","775","C11"
"49029","128","D4"
"49030","137","D21"
"49031","265","G17"
"49032","265","G17"
"49033","267","G43"
"49034","368","M17"
"49035","368","M17"
"49036","368","M17"
"49037","368","M17"
"49038","425","N24"
"49039","432","N35"
"49040","432","N35"
"49041","432","N35"
"49042","478","O34"
"49043","435","O49"
"49044","465","O50"
"49045","594","S40"
"49046","578","S34"
"49047","645","U7"
"49048","699","V31"
"49049","723","W19"
"49050","728","X1"
"49051","728","X1"
"49052","734","Y1"
"49053","735","Y5"
"49055","746","Aa1"
"49056","137","D21"
"49057","137","D21"
"49058","281","G29"
"49059","699","V31"
"49061","1","A1"
"49062","1","A1"
"49063","161","D46"
"49064","161","D46"
"49065","241","F34"
"49066","1439","M22-M22"
"49067","372","M23"
"49068","420","N21"
"49069","432","N35"
"49070","432","N35"
"49071","432","N35"
"49072","432","N35"
"49073","435","O49"
"49074","714","W10"
"49075","728","X1"
"49076","728","X1"
"49077","739","Z1"
"49078","739","Z1"
"49079","739","Z1"
"49080","1462","2"
"49082","394","N5"
"49083","452","O4"
"49084","711","W24"
"49085","739","Z1"
"49086","739","Z1"
"49088","1","A1"
"49089","1","A1"
"49090","123","D1"
"49091","153","D41"
"49092","267","G43"
"49093","368","M17"
"49094","368","M17"
"49095","394","N5"
"49096","394","N5"
"49097","432","N35"
"49098","456","O1"
"49099","645","U7"
"49100","695","V28"
"49101","699","V31"
"49102","726","W3"
"49103","739","Z1"
"49104","739","Z1"
"49105","739","Z1"
"49107","1","A1"
"49108","128","D4"
"49109","153","D41"
"49110","1392","M1A"
"49111","456","O1"
"49112","645","U7"
"49113","699","V31"
"49114","739","Z1"
"49116","1","A1"
"49117","3","A2"
"49118","251","G1"
"49119","267","G43"
"49120","614","T12"
"49121","658","U28"
"49122","1460","Z2"
"49124","48","A19"
"49125","746","Aa1"
"49126","746","Aa1"
"49127","746","Aa1"
"49128","137","D21"
"49129","137","D21"
"49130","137","D21"
"49131","137","D21"
"49132","169","D54"
"49133","173","D58"
"49134","191","E34"
"49135","241","F34"
"49136","240","F35"
"49137","247","F39"
"49138","247","F39"
"49139","251","G1"
"49140","256","G5"
"49141","265","G17"
"49142","265","G17"
"49143","286","G36"
"49144","267","G43"
"49145","309","I9"
"49146","309","I9"
"49147","311","I10"
"49148","368","M17"
"49149","368","M17"
"49150","368","M17"
"49151","373","M24"
"49152","387","M29"
"49154","432","N35"
"49155","432","N35"
"49156","432","N35"
"49158","479","O35"
"49159","438","O36"
"49160","509","Q3"
"49161","587","S29"
"49162","578","S34"
"49163","639","U2"
"49164","639","U2"
"49165","699","V31"
"49166","699","V31"
"49167","728","X1"
"49168","728","X1"
"49169","728","X1"
"49170","728","X1"
"49171","728","X1"
"49172","739","Z1"
"49174","1","A1"
"49175","746","Aa1"
"49176","747","Aa2"
"49177","128","D4"
"49178","137","D21"
"49179","161","D46"
"49180","251","G1"
"49181","251","G1"
"49182","252","G4"
"49183","265","G17"
"49184","265","G17"
"49185","286","G36"
"49186","287","G37"
"49187","267","G43"
"49189","309","I9"
"49190","372","M23"
"49191","432","N35"
"49192","432","N35"
"49193","432","N35"
"49194","509","Q3"
"49195","531","R8"
"49196","639","U2"
"49197","695","V28"
"49198","699","V31"
"49199","711","W24"
"49200","1460","Z2"
"49202","1","A1"
"49203","746","Aa1"
"49204","137","D21"
"49205","161","D46"
"49206","311","I10"
"49207","698","V30"
"49209","1","A1"
"49210","1","A1"
"49211","746","Aa1"
"49212","137","D21"
"49213","161","D46"
"49214","281","G29"
"49215","311","I10"
"49216","698","V30"
"49217","699","V31"
"49218","746","Aa1"
"49219","137","D21"
"49220","137","D21"
"49221","267","G43"
"49222","309","I9"
"49223","432","N35"
"49224","578","S34"
"49226","1","A1"
"49227","281","G29"
"49228","311","I10"
"49229","699","V31"
"49231","1","A1"
"49232","265","G17"
"49234","1","A1"
"49235","746","Aa1"
"49236","161","D46"
"49237","311","I10"
"49239","1","A1"
"49240","1","A1"
"49241","746","Aa1"
"49242","746","Aa1"
"49243","137","D21"
"49244","161","D46"
"49245","161","D46"
"49246","173","D58"
"49247","173","D58"
"49248","265","G17"
"49249","265","G17"
"49250","281","G29"
"49251","309","I9"
"49252","309","I9"
"49253","309","I9"
"49254","311","I10"
"49255","311","I10"
"49256","311","I10"
"49257","368","M17"
"49258","394","N5"
"49259","407","N16"
"49260","407","N16"
"49261","432","N35"
"49262","432","N35"
"49263","587","S29"
"49264","587","S29"
"49265","695","V28"
"49266","695","V28"
"49267","266","G21"
"49268","699","V31"
"49269","699","V31"
"49270","728","X1"
"49271","728","X1"
"49272","734","Y1"
"49273","734","Y1"
"49274","734","Y1"
"49276","1","A1"
"49277","3","A2"
"49278","746","Aa1"
"49279","746","Aa1"
"49280","746","Aa1"
"49281","137","D21"
"49282","137","D21"
"49283","151","D36"
"49284","161","D46"
"49285","173","D58"
"49286","199","E23"
"49287","246","F40"
"49288","265","G17"
"49289","266","G21"
"49290","920","G30"
"49291","267","G43"
"49292","1765","Z7"
"49293","267","G43"
"49294","267","G43"
"49295","309","I9"
"49296","309","I9"
"49297","309","I9"
"49298","311","I10"
"49299","311","I10"
"49300","368","M17"
"49301","394","N5"
"49302","407","N16"
"49303","432","N35"
"49304","432","N35"
"49305","432","N35"
"49306","468","O28"
"49307","435","O49"
"49308","504","P8"
"49309","587","S29"
"49310","578","S34"
"49311","642","U5"
"49312","645","U7"
"49313","658","U28"
"49314","695","V28"
"49315","695","V28"
"49316","698","V30"
"49317","699","V31"
"49318","699","V31"
"49319","699","V31"
"49320","711","W24"
"49321","734","Y1"
"49322","734","Y1"
"49323","734","Y1"
"49325","1","A1"
"49326","746","Aa1"
"49327","137","D21"
"49328","153","D41"
"49329","161","D46"
"49330","173","D58"
"49331","267","G43"
"49332","311","I10"
"49333","432","N35"
"49334","587","S29"
"49335","658","U28"
"49336","698","V30"
"49338","311","I10"
"49339","728","X1"
"49341","746","Aa1"
"49342","137","D21"
"49343","267","G43"
"49344","267","G43"
"49345","309","I9"
"49346","309","I9"
"49347","504","P8"
"49348","723","W19"
"49350","1","A1"
"49351","1","A1"
"49352","137","D21"
"49353","137","D21"
"49354","137","D21"
"49355","137","D21"
"49356","281","G29"
"49357","281","G29"
"49358","267","G43"
"49359","267","G43"
"49360","309","I9"
"49361","311","I10"
"49362","1436","R8A"
"49363","645","U7"
"49364","658","U28"
"49365","699","V31"
"49366","699","V31"
"49367","1460","Z2"
"49368","1","A1"
"49369","128","D4"
"49370","137","D21"
"49371","137","D21"
"49372","281","G29"
"49373","281","G29"
"49374","368","M17"
"49375","368","M17"
"49376","699","V31"
"49377","699","V31"
"49378","699","V31"
"49380","728","X1"
"49381","734","Y1"
"49382","734","Y1"
"49383","1","A1"
"49384","698","V30"
"49386","746","Aa1"
"49387","266","G21"
"49388","267","G43"
"49389","394","N5"
"49390","432","N35"
"49391","578","S34"
"49393","746","Aa1"
"49394","267","G43"
"49395","394","N5"
"49396","578","S34"
"49397","645","U7"
"49398","658","U28"
"49399","695","V28"
"49400","695","V28"
"49402","137","D21"
"49403","137","D21"
"49404","281","G29"
"49405","645","U7"
"49406","723","W19"
"49408","173","D58"
"49409","265","G17"
"49410","309","I9"
"49411","432","N35"
"49412","587","S29"
"49414","1","A1"
"49415","746","Aa1"
"49416","309","I9"
"49417","368","M17"
"49418","432","N35"
"49419","578","S34"
"49420","658","U28"
"49422","746","Aa1"
"49423","151","D36"
"49424","266","G21"
"49425","642","U5"
"49427","746","Aa1"
"49428","265","G17"
"49429","267","G43"
"49430","309","I9"
"49431","309","I9"
"49432","432","N35"
"49433","578","S34"
"49434","658","U28"
"49436","3","A2"
"49437","746","Aa1"
"49438","137","D21"
"49439","199","E23"
"49440","267","G43"
"49441","368","M17"
"49442","432","N35"
"49443","504","P8"
"49444","587","S29"
"49445","1460","Z2"
"49447","267","G43"
"49448","309","I9"
"49449","504","P8"
"49451","746","Aa1"
"49452","137","D21"
"49453","137","D21"
"49454","137","D21"
"49455","267","G43"
"49456","267","G43"
"49457","309","I9"
"49458","432","N35"
"49459","658","U28"
"49461","746","Aa1"
"49462","137","D21"
"49463","435","O49"
"49464","711","W24"
"49466","1","A1"
"49467","1","A1"
"49468","3","A2"
"49469","746","Aa1"
"49470","746","Aa1"
"49471","755","Aa17"
"49472","128","D4"
"49473","137","D21"
"49474","137","D21"
"49475","169","D54"
"49476","169","D54"
"49477","173","D58"
"49478","251","G1"
"49479","265","G17"
"49480","265","G17"
"49481","281","G29"
"49482","271","G39"
"49483","267","G43"
"49484","347","M3"
"49485","347","M3"
"49487","401","N11"
"49488","403","N14"
"49489","432","N35"
"49490","394","N5"
"49491","1460","Z2"
"49493","478","O34"
"49494","587","S29"
"49495","587","S29"
"49496","587","S29"
"49497","614","T12"
"49498","657","U26"
"49499","699","V31"
"49500","716","W14"
"49501","728","X1"
"49502","728","X1"
"49503","728","X1"
"49504","734","Y1"
"49505","734","Y1"
"49506","733","Y3"
"49507","739","Z1"
"49508","739","Z1"
"49509","1460","Z2"
"49510","1460","Z2"
"49511","1460","Z2"
"49513","746","Aa1"
"49514","128","D4"
"49515","137","D21"
"49516","137","D21"
"49517","256","G5"
"49518","368","M17"
"49519","394","N5"
"49520","587","S29"
"49521","695","V28"
"49522","698","V30"
"49523","698","V30"
"49524","723","W19"
"49525","728","X1"
"49526","739","Z1"
"49528","746","Aa1"
"49529","137","D21"
"49530","137","D21"
"49531","137","D21"
"49532","137","D21"
"49533","137","D21"
"49534","151","D36"
"49535","169","D54"
"49536","173","D58"
"49537","240","F35"
"49538","247","F39"
"49539","281","G29"
"49540","309","I9"
"49541","368","M17"
"49542","394","N5"
"49543","479","O35"
"49544","435","O49"
"49545","595","R19"
"49546","645","U7"
"49547","698","V30"
"49548","698","V30"
"49549","723","W19"
"49550","723","W19"
"49551","728","X1"
"49552","728","X1"
"49553","728","X1"
"49554","728","X1"
"49555","739","Z1"
"49557","137","D21"
"49558","281","G29"
"49559","468","O28"
"49560","435","O49"
"49561","699","V31"
"49562","711","W24"
"49564","128","D4"
"49565","137","D21"
"49566","240","F35"
"49567","256","G5"
"49568","309","I9"
"49569","368","M17"
"49570","368","M17"
"49571","432","N35"
"49572","698","V30"
"49573","699","V31"
"49574","728","X1"
"49575","728","X1"
"49577","746","Aa1"
"49578","191","E34"
"49579","247","F39"
"49580","373","M24"
"49581","432","N35"
"49582","438","O36"
"49583","739","Z1"
"49585","775","C11"
"49586","426","N23"
"49587","432","N35"
"49588","478","O34"
"49589","435","O49"
"49590","465","O50"
"49591","509","Q3"
"49592","595","R19"
"49593","578","S34"
"49594","698","V30"
"49596","746","Aa1"
"49597","137","D21"
"49598","286","G36"
"49599","432","N35"
"49600","578","S34"
"49602","746","Aa1"
"49603","746","Aa1"
"49604","137","D21"
"49605","137","D21"
"49606","144","D28"
"49607","240","F35"
"49608","247","F39"
"49609","286","G36"
"49610","265","G17"
"49611","309","I9"
"49612","509","Q3"
"49613","695","V28"
"49614","699","V31"
"49615","739","Z1"
